"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions","Potential Savings (bytes)"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuromuscular-disease/mda-clinic","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuromuscular-disease/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuropsychology","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuropsychology/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuropsychology/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/peripheral-neuropathies","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/peripheral-neuropathies/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/stroke-and-cerebrovascular-disease","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/stroke-and-cerebrovascular-disease/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/stroke-and-cerebrovascular-disease/doppler-neurosonology-laboratory-patient-guide","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/stroke-and-cerebrovascular-disease/stroke-patient-family-support-services","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/patients","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/stroke-and-cerebrovascular-disease/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurosurgery","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/patients/support-programs-and-services","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurosurgery/our-locations","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-locations","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/annual-physical-exams","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/disease-management","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/illnesses-and-injury-care","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/lgbtqia-inclusive-health-care","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/nutrition-and-wellness","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/pre-operative-exams","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/womens-health-clinic","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/our-services/travel-health-services","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/nurse-practitioner-group/patients","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-centers/columbia-mothers-center","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-centers/columbia-mothers-center/about-us","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-centers","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-centers/columbia-mothers-center/about-us/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-centers/columbia-mothers-center/about-us/support-mothers-center","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-centers/columbia-mothers-center/our-services","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
